#,Name,Team,G,AB,PA,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,SB,CS,AVG
74,Max Muncy,LAD,71,255,307,59,32,11,1,15,43,43,46,2,75,4,2,0,2,0,0.23
75,Seiya Suzuki,CHC,92,349,399,91,55,17,2,18,53,57,44,2,98,3,3,0,5,2,0.261
76,Sal Stewart,CIN,94,365,407,97,59,20,0,18,54,59,36,1,79,3,2,0,8,2,0.266
77,Trent Grisham,NYY,84,306,362,68,38,12,1,16,50,45,49,0,85,3,2,1,4,1,0.222
78,Otto Lopez,MIA,94,375,408,102,72,18,2,9,49,46,27,1,64,3,3,1,12,4,0.272
79,Randy Arozarena,SEA,102,379,440,91,57,18,1,15,59,49,45,1,112,13,3,0,17,5,0.24
80,Luke Keaschall,MIN,84,320,363,84,58,18,1,7,45,38,33,1,61,7,3,0,17,4,0.262
81,Bryson Stott,PHI,92,357,398,91,63,16,2,9,47,42,35,1,66,2,3,1,17,3,0.253
82,Brent Rooker,ATH,95,365,412,96,54,19,1,21,56,62,40,2,105,4,3,0,5,1,0.262
83,Brandon Nimmo,TEX,94,359,408,92,60,17,2,14,53,47,39,1,87,6,3,1,6,1,0.257
84,Miguel Vargas,CHW,95,358,412,84,49,20,1,14,52,48,46,1,78,4,3,0,6,2,0.235
85,Brandon Lowe,PIT,83,319,358,78,46,16,1,16,47,50,33,1,89,3,2,0,2,1,0.245
86,Marcus Semien,NYM,96,373,417,88,59,16,1,12,50,47,37,0,71,3,3,1,7,2,0.237
87,J.T. Realmuto,PHI,80,285,314,72,48,14,1,9,36,35,22,1,74,5,2,0,4,1,0.253
88,Michael Busch,CHC,91,345,395,86,48,17,2,18,52,53,41,1,96,5,3,0,2,0,0.249
89,Roman Anthony,BOS,85,313,365,82,52,18,2,10,50,40,46,1,92,3,2,0,6,2,0.262
90,José Caballero,NYY,69,257,298,60,41,12,1,6,38,26,31,0,72,6,2,2,32,7,0.232
91,Tyler Soderstrom,ATH,92,356,398,91,54,20,1,16,50,54,36,2,91,4,3,0,4,1,0.256
92,George Springer,TOR,93,354,404,91,57,16,1,17,57,50,42,1,78,4,3,1,9,2,0.256
93,Drake Baldwin,ATL,77,280,314,74,48,13,1,13,40,46,29,1,56,3,2,0,1,0,0.266
94,Colson Montgomery,CHW,94,362,408,80,47,14,1,18,46,54,36,2,118,7,2,0,2,1,0.221
95,Munetaka Murakami,CHW,94,344,408,77,42,11,0,23,55,60,57,4,130,4,2,1,5,2,0.224
96,Austin Wells,NYY,75,263,298,59,34,12,1,12,33,39,29,1,71,3,3,0,2,1,0.222
97,Yandy Díaz,TBR,101,388,438,111,78,19,1,13,52,54,42,2,64,5,3,1,1,1,0.287
98,Ozzie Albies,ATL,97,378,417,97,64,19,1,13,52,52,32,1,60,4,4,0,7,2,0.257
99,Wilyer Abreu,BOS,80,306,347,77,45,17,1,15,44,48,36,2,82,1,2,0,5,2,0.252
100,Alejandro Kirk,TOR,61,214,242,57,39,10,0,7,26,31,24,1,30,2,2,0,1,0,0.265
101,Andrés Giménez,TOR,91,359,395,89,63,16,2,8,44,40,21,1,67,10,3,2,14,3,0.247
102,Josh Jung,TEX,89,356,385,92,60,18,1,12,43,48,23,0,90,3,2,0,3,1,0.259
103,Willson Contreras,BOS,95,355,411,90,55,18,1,17,52,55,40,1,105,12,3,1,3,1,0.252
104,Steven Kwan,CLE,92,351,395,94,71,16,2,5,48,33,37,1,37,3,3,2,10,3,0.267
105,Jarren Duran,BOS,93,362,402,93,55,23,4,11,54,46,32,1,95,5,2,1,16,3,0.257
106,Gleyber Torres,DET,84,313,363,80,57,14,0,9,45,38,44,0,61,2,3,1,3,1,0.256
107,Carson Kelly,CHC,63,220,250,54,36,9,1,8,29,30,25,0,49,3,2,0,1,0,0.244
108,Daulton Varsho,TOR,88,344,381,78,43,16,2,17,49,50,31,1,94,3,3,1,6,2,0.226
109,Rafael Devers,SFG,101,375,435,93,55,19,1,18,55,59,53,6,109,3,3,0,1,1,0.247
110,Josh Naylor,SEA,93,363,404,94,62,18,0,14,48,56,34,3,60,3,3,0,12,3,0.259
111,Evan Carter,TEX,71,267,307,62,39,12,2,8,38,31,32,1,69,5,2,1,12,3,0.232
112,Ceddanne Rafaela,BOS,88,352,379,89,57,18,3,10,46,42,18,0,82,5,2,2,12,4,0.252
113,Kyle Stowers,MIA,85,323,368,79,46,16,1,15,44,52,37,1,102,5,2,0,3,1,0.243
114,Jacob Wilson,ATH,67,267,289,78,58,15,1,5,35,32,15,0,26,3,2,1,3,1,0.293
115,Luis Arraez,SFG,94,377,408,113,89,19,2,3,45,37,22,1,17,2,3,4,6,2,0.299
116,Chase DeLauter,CLE,79,303,342,78,49,17,1,11,41,41,34,0,56,1,2,1,2,1,0.256
117,Jakob Marsee,MIA,80,297,345,69,46,13,3,7,43,33,39,0,77,4,2,2,20,5,0.232
118,Brandon Marsh,PHI,78,302,339,79,52,16,2,9,42,38,32,1,91,2,3,1,8,2,0.262
119,Christian Walker,HOU,100,384,431,92,53,17,1,20,54,62,37,2,105,6,3,0,2,1,0.239
120,Colt Emerson,SEA,82,316,354,73,49,16,1,7,39,35,30,2,83,5,2,1,8,2,0.231
121,Salvador Perez,KCR,96,366,396,91,56,17,0,17,42,59,20,3,80,7,3,0,0,0,0.248
122,Ezequiel Tovar,COL,94,379,408,97,61,22,2,12,48,45,21,0,102,3,3,4,6,2,0.257
123,Jackson Holliday,BAL,72,277,313,69,46,14,1,8,41,30,31,1,69,3,2,1,8,3,0.248
124,Jonathan Aranda,TBR,95,357,410,92,59,17,0,15,50,54,43,2,102,6,3,0,1,0,0.256
125,Christian Yelich,MIL,87,329,377,86,58,14,1,12,50,49,43,4,90,3,2,0,11,3,0.261
126,Nolan Arenado,ARI,91,359,393,91,62,17,1,12,44,50,27,2,57,3,3,0,2,1,0.253
127,Jose Altuve,HOU,72,277,310,72,48,14,1,10,40,34,28,1,54,3,2,1,6,2,0.261
128,Alec Burleson,STL,97,380,420,103,68,19,1,15,49,56,33,1,60,3,3,1,4,1,0.27
129,Ryan Waldschmidt,ARI,68,258,296,62,43,12,2,5,35,29,30,1,67,4,3,0,9,2,0.241
130,Hunter Goodman,COL,93,346,377,86,46,19,2,19,49,57,24,1,104,4,3,0,2,1,0.249
131,Ramón Laureano,SDP,81,316,351,77,47,15,2,13,45,44,26,0,95,6,2,0,6,2,0.244
132,Cole Young,SEA,84,320,363,75,51,15,2,7,40,37,34,0,68,5,2,2,5,2,0.235
133,Bryan Reynolds,PIT,96,363,413,92,60,18,3,12,50,49,42,2,100,5,3,0,3,1,0.254
134,Ha-Seong Kim,ATL,74,276,318,67,47,12,1,7,38,31,35,1,57,3,3,2,12,3,0.243
135,Carter Jensen,KCR,74,269,303,65,40,13,2,10,36,38,30,1,77,1,2,1,3,1,0.243
136,Jesus Rodriguez,SFG,43,158,174,42,32,7,1,2,20,17,14,1,26,1,1,0,4,1,0.267
137,Ernie Clement,TOR,91,369,395,98,69,20,1,7,43,39,17,1,39,2,3,4,5,2,0.265
138,Matt McLain,CIN,88,333,379,77,49,15,1,11,46,39,38,0,104,5,2,2,12,3,0.232
139,Spencer Torkelson,DET,96,359,413,83,46,18,1,18,51,53,46,2,109,5,3,0,1,1,0.231
140,Sal Frelick,MIL,85,328,367,85,63,14,2,5,45,35,32,1,50,3,3,1,12,3,0.259
141,Jeff McNeil,ATH,78,301,339,79,54,17,1,7,38,35,28,1,42,6,3,2,3,1,0.261
142,Sam Antonacci,CHW,76,283,330,72,52,13,3,4,40,31,32,1,56,10,2,3,13,3,0.255
143,Lawrence Butler,ATH,70,272,302,65,40,14,1,11,39,35,27,0,78,1,2,1,10,3,0.239
144,Alec Bohm,PHI,85,334,366,88,62,16,1,8,40,44,25,1,58,4,3,0,2,1,0.264
145,Nick Gonzales,PIT,82,324,354,86,59,19,2,6,40,37,22,0,70,4,2,1,2,1,0.264
146,Brendan Donovan,SEA,52,199,227,54,37,11,0,5,27,24,21,1,32,4,2,1,2,1,0.269
147,Tyler O'Neill,BAL,75,281,322,66,39,11,1,15,41,41,34,2,87,4,2,0,4,1,0.234
148,Garrett Mitchell,MIL,74,278,320,62,40,12,2,8,39,31,35,1,100,3,2,2,12,3,0.223
149,Chase Meidroth,CHW,84,315,362,79,61,13,1,4,42,27,38,0,59,5,2,2,8,2,0.251
150,Tyler Stephenson,CIN,71,247,281,58,36,11,1,10,31,34,29,1,80,3,2,0,1,0,0.233
151,Vinnie Pasquantino,KCR,99,380,426,96,58,20,1,17,50,61,38,2,65,4,4,0,1,0,0.253
152,Justin Crawford,PHI,85,332,366,90,67,16,2,4,45,31,27,0,75,2,2,3,18,5,0.27
153,Joey Ortiz,MIL,86,336,372,80,56,16,2,7,42,37,27,0,66,3,3,3,10,3,0.238
154,Brayan Rocchio,CLE,86,333,373,79,54,17,1,6,40,37,29,0,67,5,3,3,9,3,0.236
155,Caleb Durbin,BOS,74,283,319,70,48,16,1,5,37,32,22,0,35,9,2,2,12,3,0.248
156,Luis Robert Jr.,NYM,52,202,224,48,31,9,0,8,28,26,19,1,60,2,1,0,11,3,0.237
157,Victor Caratini,MIN,77,273,308,68,49,11,0,8,31,35,24,0,55,7,3,0,1,0,0.249
158,Chandler Simpson,TBR,84,336,363,96,81,11,3,1,45,25,20,0,39,1,2,4,33,7,0.284
159,Ryan McMahon,NYY,64,240,275,52,33,10,0,10,31,30,31,1,86,2,2,0,2,1,0.219
160,Austin Martin,MIN,63,233,272,60,44,12,1,3,32,21,32,0,47,4,2,2,12,3,0.257
161,Samuel Basallo,BAL,77,288,319,70,43,14,1,13,38,43,26,2,78,3,2,0,2,1,0.242
162,Colt Keith,DET,70,273,304,71,47,14,1,9,39,34,26,1,63,2,2,0,2,1,0.261
163,Joe Mack,MIA,63,224,249,49,32,9,1,7,27,28,20,0,69,2,2,1,2,1,0.22
164,Francisco Alvarez,NYM,52,183,207,43,26,7,1,9,25,27,19,0,52,3,1,0,1,0,0.234
165,JJ Bleday,CIN,73,276,314,65,36,14,1,14,40,39,35,1,73,1,2,0,2,1,0.235
166,Royce Lewis,MIN,71,280,309,67,41,14,0,12,35,40,24,1,68,2,2,0,7,2,0.239
167,Teoscar Hernández,LAD,74,293,321,75,46,15,1,14,41,48,22,1,85,3,2,0,3,1,0.257
168,Jake Meyers,HOU,62,241,270,59,41,11,1,5,31,25,22,0,56,3,2,1,8,2,0.243
169,Dalton Rushing,LAD,40,141,160,33,20,6,0,6,21,22,15,0,46,3,1,0,1,0,0.231
170,Colton Cowser,BAL,57,216,245,49,29,10,1,9,30,29,24,1,76,3,2,0,6,1,0.227
171,Jake Cronenworth,SDP,72,266,310,61,40,13,1,7,35,31,35,1,62,6,2,1,2,1,0.23
172,Eugenio Suárez,CIN,89,341,384,79,44,14,0,21,48,59,33,0,112,7,3,0,2,1,0.233
173,Anthony Volpe,NYY,49,191,211,44,27,10,1,7,26,23,16,0,50,2,1,1,7,2,0.233
174,Carlos Narváez,BOS,60,212,237,48,31,10,0,7,25,25,21,0,63,2,2,1,2,1,0.229
175,Harrison Bader,SFG,82,321,353,76,52,14,1,9,41,37,23,0,85,5,2,1,9,3,0.238
176,Yainer Diaz,HOU,47,175,186,46,31,8,1,7,20,24,8,0,32,1,2,0,0,0,0.265
177,Luis Torrens,NYM,51,184,201,43,30,9,1,4,20,21,13,0,45,2,1,1,1,0,0.234
178,Casey Schmitt,SFG,86,337,371,82,52,16,1,13,41,44,25,1,83,5,3,1,2,1,0.244
179,A.J. Ewing,NYM,57,219,247,52,35,10,1,7,29,27,23,1,55,3,2,1,5,1,0.24
180,Daylen Lile,WSN,90,355,390,94,62,20,5,8,47,42,28,1,69,4,3,1,9,3,0.265
181,Travis Bazzana,CLE,80,299,346,66,43,14,2,7,42,32,40,1,92,4,2,1,8,2,0.221
182,Jordan Walker,STL,92,359,397,88,55,18,1,14,47,48,31,1,108,4,2,0,8,2,0.245
183,Carson Benge,NYM,73,282,316,67,44,13,1,9,38,34,29,1,69,3,2,1,8,2,0.239
184,Luis Campusano,SDP,45,159,178,38,25,7,0,5,20,21,16,0,41,1,1,0,1,0,0.237
185,Zack Gelof,ATH,69,267,298,61,37,13,0,10,37,33,25,0,95,2,2,2,9,2,0.227
186,Spencer Horwitz,PIT,81,303,349,78,51,18,1,8,42,39,40,1,62,4,3,0,1,1,0.257
187,Kyle Manzardo,CLE,78,298,337,70,39,14,1,15,38,44,32,1,83,4,3,0,1,0,0.234
188,Danny Jansen,TEX,56,193,222,40,24,8,1,8,24,25,24,0,53,3,1,1,1,0,0.21
189,Tommy Edman,LAD,61,242,266,59,39,12,1,7,33,30,18,0,47,3,2,1,5,1,0.242
190,Marcelo Mayer,BOS,73,287,314,70,44,17,1,7,35,34,23,1,73,2,2,0,4,2,0.244
191,Adolis García,PHI,94,371,408,87,52,17,1,17,48,56,29,1,105,4,3,0,7,2,0.235
192,Ryan O'Hearn,PIT,63,241,272,65,45,12,1,8,33,34,27,2,51,3,2,0,2,1,0.27
193,Brooks Lee,MIN,89,354,386,86,59,16,1,10,41,45,25,1,68,2,3,1,4,1,0.243
194,Dylan Crews,WSN,80,311,345,73,48,13,2,10,40,36,26,1,79,5,2,1,14,4,0.234
195,Pedro Pagés,STL,58,211,230,48,32,8,1,6,22,25,15,1,60,2,2,1,1,0,0.226
196,Logan O'Hoppe,LAA,65,234,259,53,35,8,1,10,27,29,19,0,72,3,2,1,1,1,0.228
197,Jake Burger,TEX,95,382,412,91,54,17,1,19,48,58,22,1,104,6,3,0,1,1,0.239
198,Victor Scott II,STL,83,318,359,69,50,12,2,5,40,27,28,0,83,6,3,5,23,4,0.217
199,Cedric Mullins,TBR,77,298,334,65,40,13,2,10,38,36,30,0,75,3,2,2,15,4,0.218
200,Trevor Story,BOS,51,205,222,50,32,10,1,7,26,27,13,1,61,2,1,0,8,2,0.243
201,Luke Raley,SEA,65,248,281,56,34,11,1,11,34,34,21,0,86,9,2,2,4,1,0.225
202,Brenton Doyle,COL,59,232,254,57,37,11,1,8,31,28,17,0,69,1,2,1,10,2,0.244
203,Jo Adell,LAA,88,348,381,83,49,14,1,18,45,54,24,1,100,6,2,0,5,2,0.237
204,Jesús Sánchez,TOR,63,246,272,61,38,12,1,9,33,33,22,1,62,2,2,0,6,1,0.247
205,Kyle Teel,CHW,42,149,171,37,25,7,0,5,20,18,19,0,44,2,1,0,2,1,0.248
206,TJ Friedl,CIN,60,224,259,53,37,9,1,6,30,24,26,0,45,5,2,2,5,1,0.237
207,Liam Hicks,MIA,80,289,334,73,53,13,1,7,36,39,34,1,49,7,3,1,2,0,0.253
208,David Hamilton,MIL,52,202,226,43,29,8,1,5,28,20,20,0,55,1,1,2,18,4,0.212
209,Lars Nootbaar,STL,57,213,247,52,33,10,1,7,30,26,31,1,49,2,2,1,3,1,0.245
210,Jac Caglianone,KCR,81,313,348,76,47,14,1,14,42,44,28,1,82,5,2,0,3,1,0.243
211,Spencer Steer,CIN,77,294,333,70,42,15,1,12,39,41,32,0,73,4,2,0,5,1,0.238
212,Edmundo Sosa,PHI,59,237,256,59,39,11,1,8,30,30,11,0,57,5,1,2,3,1,0.25
213,Jung Hoo Lee,SFG,75,295,325,78,54,17,3,4,37,31,25,1,37,2,2,0,4,1,0.265
214,Kerry Carpenter,DET,64,251,277,62,36,10,2,13,35,40,19,1,69,4,2,0,1,1,0.246
215,Lane Thomas,KCR,65,248,279,58,36,12,1,8,34,30,26,0,70,3,2,0,9,3,0.234
216,Isaac Collins,KCR,71,264,307,62,40,14,2,6,37,31,36,1,71,4,2,1,9,3,0.235
217,Brett Baty,NYM,54,210,234,50,33,8,1,8,27,27,20,0,59,2,2,0,3,1,0.24
218,Cam Smith,HOU,74,284,319,68,45,14,1,8,37,34,28,1,85,4,2,0,6,1,0.239
219,Josh Smith,TEX,53,199,229,47,33,10,1,4,26,20,23,1,43,4,1,1,4,1,0.238
220,Sean Murphy,ATL,41,143,165,31,19,6,0,6,19,20,16,0,45,4,1,0,0,0,0.219
221,Ryan Jeffers,MIN,36,126,145,31,20,6,0,5,17,18,15,0,30,3,1,0,1,0,0.249
222,Braden Shewmake,HOU,33,134,144,28,20,6,0,2,16,13,9,0,30,1,1,0,4,1,0.211
223,Vaughn Grissom,LAA,67,262,290,65,46,13,0,6,32,28,22,0,56,4,2,0,4,1,0.247
224,Freddy Fermin,SDP,48,172,190,40,29,7,0,4,20,18,13,0,38,2,1,2,1,1,0.234
225,Coby Mayo,BAL,48,187,209,42,25,9,1,8,25,25,18,0,59,2,1,0,2,1,0.227
226,Luis García Jr.,WSN,72,292,313,78,52,15,1,9,37,39,17,1,49,1,2,0,8,3,0.265
227,Jared Triolo,PIT,54,203,231,49,34,10,1,4,26,21,23,0,52,2,2,1,6,1,0.243
228,Nasim Nuñez,WSN,57,215,245,49,39,7,1,3,28,19,24,0,54,1,2,4,18,4,0.229
229,Patrick Bailey,CLE,54,193,214,42,30,8,1,4,21,21,17,0,55,1,2,1,1,0,0.218
230,Jacob Young,WSN,69,269,299,66,51,12,1,2,32,23,19,0,56,4,2,5,13,4,0.245
231,Josh Bell,MIN,91,347,395,85,56,15,1,14,46,48,42,1,73,3,3,0,1,1,0.246
232,Lourdes Gurriel Jr.,ARI,79,314,342,83,55,16,1,10,38,44,21,0,54,3,3,0,5,2,0.263
233,Daniel Susac,SFG,47,170,184,40,28,7,1,4,17,19,10,0,51,2,2,0,2,1,0.237
234,Ezequiel Duran,TEX,75,300,325,72,49,16,1,6,36,31,19,0,75,3,2,1,10,3,0.241
235,Nolan Gorman,STL,85,327,369,70,41,13,1,15,42,48,37,1,117,1,3,0,2,1,0.215
236,Kyle Karros,COL,61,233,263,59,41,13,1,4,31,25,25,1,61,2,2,0,3,1,0.255
237,Kyle Isbel,KCR,75,293,325,70,48,14,3,6,38,30,21,0,65,3,2,6,7,2,0.238
238,Zach McKinstry,DET,65,252,281,58,39,11,3,5,33,26,24,0,61,3,2,1,9,2,0.231
239,Matt Wallner,MIN,44,164,191,37,19,8,1,9,24,24,20,0,59,5,1,0,2,1,0.223
240,Kody Clemens,MIN,57,221,245,50,28,10,2,11,29,30,19,0,60,3,1,1,4,1,0.228
241,Carson Williams,TBR,63,246,273,51,32,10,2,8,32,30,22,0,93,2,2,1,7,2,0.209
242,Trevor Larnach,MIN,63,238,272,59,39,12,1,8,33,31,30,1,62,2,2,0,2,1,0.248
243,Nolan Schanuel,LAA,77,287,331,75,54,13,1,6,38,33,35,1,47,5,2,1,3,1,0.26
244,Mickey Moniak,COL,63,253,272,66,38,13,3,13,37,40,15,0,67,2,2,0,5,2,0.262
245,Jake McCarthy,COL,71,277,309,72,51,12,4,5,37,28,21,0,53,5,2,3,14,3,0.26
246,Jorge Polanco,NYM,60,232,261,57,35,11,0,11,31,34,25,1,53,2,2,1,3,1,0.245
247,Amed Rosario,NYY,43,176,188,46,33,8,1,4,22,21,9,0,34,2,1,0,3,1,0.264
248,Michael Massey,KCR,77,311,334,75,49,16,1,9,34,37,16,0,63,3,3,1,3,1,0.24
249,Heliot Ramos,SFG,64,248,275,63,42,12,1,9,32,32,20,1,67,4,2,0,2,1,0.255
250,Dominic Canzone,SEA,60,235,259,58,36,11,0,10,31,33,20,1,60,2,2,0,3,1,0.245
251,Carlos Cortes,ATH,60,236,261,59,37,13,1,8,31,33,21,0,52,1,2,0,1,0,0.248
252,Jordan Lawlar,ARI,49,191,213,46,29,10,1,5,26,22,17,0,57,3,2,1,7,2,0.241
253,Luis Rengifo,MIL,66,263,287,65,47,11,1,5,31,28,19,0,50,3,2,1,7,3,0.246
254,Willi Castro,COL,84,322,363,81,54,16,2,8,45,36,29,1,86,8,2,1,10,3,0.251
255,Jasson Domínguez,NYY,36,139,156,35,23,6,1,5,21,18,15,1,38,1,1,0,7,1,0.249
256,Ben Williamson,TBR,53,210,231,52,38,11,1,2,25,21,16,0,48,2,1,1,5,1,0.249
257,Nathan Lukes,TOR,49,191,213,49,35,10,1,4,25,23,17,1,34,2,2,2,2,1,0.258
258,Romy Gonzalez,BOS,39,153,166,41,27,8,1,5,20,21,10,0,41,1,2,0,4,2,0.266
259,Javier Sanoja,MIA,48,192,209,50,34,11,2,3,22,21,13,0,24,1,1,1,5,2,0.261
260,Oswald Peraza,LAA,72,284,313,63,43,11,0,9,34,30,22,0,82,4,2,1,11,3,0.22
261,Kyle Higashioka,TEX,52,190,206,42,26,8,1,7,21,26,14,0,51,1,1,1,2,1,0.221
262,Marcell Ozuna,PIT,74,275,318,66,41,12,0,13,37,41,38,1,77,2,2,0,0,0,0.241
263,Dylan Beavers,BAL,43,163,186,39,25,8,1,5,23,19,20,0,45,1,1,1,5,2,0.239
264,Joc Pederson,TEX,64,235,275,54,33,9,1,11,33,33,32,1,62,5,2,0,2,1,0.228
265,Jorge Soler,LAA,85,321,367,72,42,14,0,16,44,48,39,0,102,4,3,0,0,0,0.225
266,Miguel Amaya,CHC,44,156,176,36,24,7,1,5,19,21,13,0,37,4,1,2,1,0,0.23
267,Mark Vientos,NYM,67,263,289,63,39,12,1,12,33,39,21,0,75,2,2,0,1,0,0.241
268,Matt Vierling,DET,51,201,222,49,33,10,1,5,26,23,17,0,50,2,2,0,3,1,0.245
269,Leody Taveras,BAL,39,152,168,36,24,7,1,4,20,18,13,0,36,0,1,1,6,2,0.237
270,Edouard Julien,COL,66,245,286,60,41,11,1,7,33,27,36,1,81,2,2,1,4,2,0.246
271,Henry Davis,PIT,42,147,166,32,21,7,0,5,18,17,13,0,42,3,1,1,2,1,0.219
272,Max Muncy,ATH,43,171,188,40,26,9,1,6,21,21,12,0,54,3,1,1,2,1,0.237
273,Moisés Ballesteros,CHC,41,158,175,42,28,8,0,6,21,22,15,1,32,1,1,0,1,0,0.268
274,Addison Barger,TOR,46,180,200,43,25,10,0,7,24,25,17,1,48,2,1,0,2,0,0.237
275,Daniel Schneemann,CLE,49,188,211,42,27,9,1,6,24,22,20,0,58,1,1,1,4,1,0.223
276,Taylor Trammell,HOU,47,176,202,37,21,8,1,6,24,22,23,0,61,2,2,0,5,1,0.211
277,Will Benson,CIN,46,175,199,38,21,8,1,8,25,24,21,1,60,1,1,0,5,2,0.22
278,Christian Vázquez,HOU,48,172,189,39,28,7,0,4,18,18,13,0,37,1,1,2,1,1,0.224
279,Victor Robles,SEA,36,137,154,33,23,7,1,3,18,13,10,0,34,4,1,2,8,2,0.243
280,Luisangel Acuña,CHW,57,228,247,55,42,10,1,3,28,20,15,0,45,1,2,2,14,3,0.243
281,Ty France,SDP,57,221,245,56,40,10,0,6,27,26,15,0,43,8,2,0,1,0,0.252
282,Giancarlo Stanton,NYY,51,197,220,45,25,7,0,13,26,36,20,1,68,1,1,0,1,0,0.231
283,Mike Yastrzemski,ATL,65,246,281,56,33,13,1,9,34,30,30,1,65,2,2,1,3,1,0.227
284,Rikuu Nishida,CHW,39,150,169,36,24,7,1,5,20,19,16,1,37,2,1,1,3,1,0.24
285,Blaze Alexander,BAL,47,181,204,41,28,8,1,5,23,19,16,0,61,4,1,2,4,2,0.228
286,Darell Hernaiz,ATH,36,140,156,35,26,7,1,2,17,14,12,0,24,1,1,2,3,1,0.251
287,Davis Schneider,TOR,25,93,109,20,11,4,0,4,13,13,14,0,31,1,1,0,1,0,0.218
288,Jake Bauers,MIL,60,225,259,50,29,10,1,10,32,33,30,2,72,2,1,0,7,2,0.22
289,Miguel Rojas,LAD,37,146,160,37,26,7,0,3,18,15,11,0,23,1,1,1,2,1,0.252
290,Nathan Church,STL,43,169,187,42,29,7,1,4,22,19,11,0,32,2,2,2,4,1,0.246
291,Joey Bart,PIT,35,121,137,28,20,5,0,3,14,15,13,0,38,3,1,0,1,0,0.235
292,Angel Martínez,CLE,78,308,337,73,48,16,1,8,38,35,20,0,71,4,2,3,7,2,0.238
293,Andrew Vaughn,MIL,75,295,325,74,48,15,1,12,34,45,23,0,63,4,3,0,0,0,0.253
294,Jeremiah Jackson,BAL,43,174,186,42,27,8,1,6,21,22,9,0,44,1,1,0,3,1,0.243
295,Connor Wong,BOS,42,149,165,35,24,8,0,3,17,16,12,0,39,2,1,1,2,1,0.236
296,Ramón Urías,STL,38,147,163,35,24,7,0,4,18,18,12,0,35,2,1,0,1,0,0.241
297,Curtis Mead,WSN,57,221,245,54,35,12,1,6,27,26,17,0,51,5,1,0,4,1,0.243
298,Kevin Alcántara,CHC,13,50,54,11,7,3,0,2,6,6,4,0,16,0,0,0,1,0,0.225
299,Connor Norby,MIA,72,284,313,68,44,15,1,9,36,35,23,0,85,4,2,0,6,2,0.241
300,Gary Sánchez,MIL,29,105,120,23,14,4,0,5,14,18,12,0,31,2,1,0,0,0,0.219
301,Tyler Freeman,COL,63,240,272,66,49,12,1,4,34,25,20,0,36,8,2,2,10,3,0.273
302,Gabriel Arias,CLE,37,148,162,34,22,7,1,4,17,17,10,0,50,2,1,0,3,1,0.227
303,Wenceel Pérez,DET,57,221,245,52,33,10,2,7,30,26,20,0,51,2,2,1,6,2,0.235
304,Gavin Lux,TBR,41,158,179,38,27,8,1,2,20,17,19,0,40,1,1,0,1,0,0.242
305,Paul Goldschmidt,NYY,54,211,234,53,34,11,0,7,29,27,20,1,51,1,1,0,2,1,0.25
306,Edgar Quero,CHW,47,168,189,41,31,7,0,3,18,19,17,0,36,2,1,0,1,0,0.244
307,Yoán Moncada,LAA,44,168,191,38,24,8,1,6,21,21,19,0,53,3,1,0,1,0,0.228
308,Dane Myers,CIN,36,142,157,34,25,6,0,4,19,16,12,0,39,2,1,0,5,1,0.242
309,Esteury Ruiz,MIA,30,117,132,27,18,5,1,3,17,13,10,0,32,3,1,1,11,3,0.233
310,Ryan Kreidler,MIN,28,106,122,21,14,5,0,2,13,11,13,0,39,2,0,1,3,1,0.2
311,Rhys Hoskins,CLE,64,239,279,53,31,11,1,10,32,35,33,1,75,4,2,0,1,1,0.22
312,Alan Roden,MIN,33,124,141,30,21,6,1,3,16,13,12,0,27,3,1,0,2,1,0.245
313,Endy Rodríguez,PIT,26,94,104,22,14,5,0,2,11,10,9,0,23,1,1,0,1,0,0.23
314,Matt Shaw,CHC,28,110,122,27,17,5,1,3,16,13,10,0,24,1,1,0,4,1,0.245
315,Gavin Sheets,SDP,79,310,342,74,46,16,1,11,36,41,27,1,70,3,2,0,2,1,0.238
316,Taylor Walls,TBR,45,170,193,35,24,7,1,3,22,17,19,0,46,1,1,2,9,2,0.208
317,Sung-Mun Song,SDP,41,160,176,38,26,7,1,3,19,17,13,1,32,1,1,0,4,1,0.235
318,Keibert Ruiz,WSN,47,174,187,42,29,8,0,4,17,21,9,0,22,2,2,0,1,0,0.241
319,Nick Fortes,TBR,56,200,220,45,32,8,0,5,20,21,12,0,38,4,2,3,1,1,0.227
320,Mitch Garver,SEA,28,97,112,20,12,4,0,4,12,12,13,0,31,1,1,0,0,0,0.205
321,Jake Mangum,PIT,46,186,200,50,39,10,1,1,21,17,10,0,34,2,1,1,9,2,0.271
322,Orlando Arcia,MIN,16,63,68,14,9,3,0,2,7,7,5,0,15,0,0,0,0,0,0.225
323,Drew Millas,WSN,41,147,162,34,25,7,1,2,15,14,12,1,29,1,1,1,3,1,0.233
324,José Fermín,STL,28,105,121,26,18,6,0,2,14,12,12,0,17,2,1,1,4,1,0.242
325,Jake Rogers,DET,25,90,100,19,11,4,0,3,11,11,8,0,28,1,1,0,1,0,0.207
326,Jimmy Crooks,STL,13,47,52,11,7,2,0,1,6,6,4,0,15,1,0,0,0,0,0.231
327,Parker Meadows,DET,34,130,145,29,19,5,2,3,17,13,13,0,37,1,1,0,4,1,0.225
328,Brandon Valenzuela,TOR,22,79,87,16,11,3,0,2,9,9,7,0,24,0,1,0,0,0,0.206
