Player_ID,Name,Team,G,AB,PA,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,SB,CS,AVG
406,José Azocar,,63,175,189,44,32,8,2,2,23,16,10,0,42,2,1,1,9,3,0.254
407,Daniel Johnson,HOU,60,205,222,48,31,9,1,7,27,26,13,0,57,3,1,0,5,2,0.235
408,Eric Haase,SFG,47,134,146,30,20,6,0,5,15,18,9,0,46,1,1,1,1,0,0.227
409,Esmerlyn Valdez,PIT,73,266,298,63,39,13,1,10,32,40,24,0,89,6,2,0,1,1,0.238
410,Nathan Church,STL,88,309,339,78,58,12,2,6,41,36,20,1,50,5,2,2,9,3,0.251
411,Luis Rengifo,MIL,90,312,340,74,53,12,2,6,34,37,22,0,60,3,2,1,7,3,0.237
412,Vidal Bruján,NYM,56,147,165,34,25,6,1,2,20,15,14,1,34,2,1,1,7,4,0.23
413,Jonny DeLuca,TBR,68,222,242,53,34,12,2,5,27,30,15,1,49,3,1,1,8,2,0.24
414,Joc Pederson,TEX,80,218,256,50,31,9,1,10,30,29,31,1,61,5,2,0,1,1,0.231
415,Connor Wong,BOS,65,200,222,49,32,12,1,4,25,22,16,0,56,4,1,1,3,2,0.243
416,Zack Short,DET,75,216,254,41,26,9,0,6,30,29,32,0,73,3,1,1,2,2,0.189
417,Nick Allen,HOU,81,234,260,53,41,9,1,2,26,19,20,0,51,2,1,4,5,3,0.228
418,Marcelo Mayer,BOS,69,236,259,55,36,12,1,6,30,27,20,1,59,2,2,0,3,1,0.232
419,Nick Yorke,PIT,80,300,329,74,54,14,1,5,37,30,23,1,73,3,2,0,7,3,0.247
420,Edgar Quero,CHW,80,270,304,63,49,9,0,5,24,33,26,0,61,5,3,1,0,1,0.235
421,Maverick Handley,ATL,43,133,153,27,20,5,1,2,14,13,14,0,40,3,1,2,2,1,0.205
422,Bryce Teodosio,LAA,71,206,226,45,33,7,2,3,24,20,12,0,75,4,1,3,12,3,0.22
423,Thomas Saggese,STL,87,307,334,74,53,14,1,6,39,33,20,0,90,4,2,1,3,2,0.239
424,George Valera,CLE,51,178,198,42,27,9,1,6,22,24,18,0,56,1,1,0,1,1,0.234
425,Tristan Peters,CHW,92,312,347,73,51,14,3,6,40,33,29,1,70,3,2,2,6,3,0.235
426,Nick Morabito,NYM,67,252,278,60,45,10,2,3,33,26,20,0,72,4,2,0,15,5,0.238
427,Jake Fraley,TBR,69,200,225,48,32,10,1,5,24,21,21,1,48,3,1,0,8,2,0.24
428,Drew Romo,CHW,59,206,225,45,31,8,1,6,21,24,14,0,54,3,1,1,2,1,0.218
429,Garrett Stubbs,PHI,46,136,153,31,23,4,1,3,20,14,12,1,37,3,1,2,2,1,0.227
430,Endy Rodríguez,PIT,58,206,229,50,31,13,2,5,31,26,20,0,48,2,1,0,1,1,0.245
431,Pavin Smith,ARI,62,189,217,46,28,9,1,7,25,26,26,1,56,1,1,0,2,1,0.241
432,Everson Pereira,CHW,64,239,266,56,35,9,1,10,37,31,21,0,86,4,2,0,5,2,0.235
433,Heriberto Hernández,MIA,79,256,293,57,36,10,1,10,32,39,31,0,85,3,2,1,5,1,0.222
434,Otto Kemp,PHI,77,268,303,62,38,13,2,9,41,42,21,1,86,13,2,0,5,3,0.231
435,Luis Matos,MIL,73,255,276,60,38,12,1,9,33,35,16,0,40,3,2,1,5,1,0.236
436,Scott Kingery,CHC,60,192,212,39,27,6,2,5,23,21,15,0,72,1,1,2,6,1,0.203
437,Will Brennan,SFG,62,202,215,54,39,10,1,3,21,23,10,1,27,2,1,0,3,2,0.27
438,Bryce Johnson,SDP,71,178,204,41,29,8,1,2,24,20,17,0,56,3,1,4,10,3,0.23
439,Reese McGuire,CHW,47,132,144,29,21,4,0,3,12,15,8,0,32,2,1,2,1,0,0.219
440,Luis García Jr.,WSN,96,339,359,90,61,17,2,10,44,47,18,1,57,1,2,0,8,3,0.265
441,Gary Sánchez,MIL,58,177,204,37,21,6,0,10,23,30,22,0,55,4,1,0,0,0,0.21
442,Will Wilson,SEA,63,210,234,42,29,8,1,5,24,24,17,0,66,2,1,3,2,1,0.199
443,Petey Halpin,CLE,73,268,293,58,39,12,2,5,38,29,22,0,88,2,2,1,6,2,0.217
444,Rafael Marchán,PHI,38,117,131,24,17,5,0,2,11,13,9,0,21,3,1,1,0,0,0.205
445,Leo Jiménez,MIA,60,182,212,42,30,9,1,3,25,21,18,0,45,9,1,1,2,1,0.229
446,Mitch Garver,SEA,57,172,200,34,22,5,1,6,21,20,25,1,60,2,1,0,1,0,0.196
447,Tyler Freeman,COL,74,241,276,63,48,11,1,4,32,27,20,0,33,12,1,3,9,4,0.264
448,Austin Slater,NYM,59,130,148,29,21,5,1,3,19,14,16,0,46,2,1,1,2,1,0.226
449,Rece Hinds,MIA,74,259,281,62,33,14,2,12,37,43,16,1,99,3,2,0,8,3,0.238
450,José Tena,WSN,83,287,315,72,49,15,2,6,37,34,23,0,82,1,2,2,8,3,0.251
451,Mickey Gasper,BOS,56,173,198,43,30,9,1,4,24,24,19,0,35,4,1,0,2,0,0.251
452,Michael Conforto,CHC,78,234,270,52,31,13,1,8,31,29,30,1,71,4,2,0,1,0,0.223
453,Braden Shewmake,HOU,64,210,227,46,31,9,1,5,25,23,13,0,46,2,1,1,7,1,0.218
454,Salvador Perez,KCR,98,370,400,89,56,16,1,16,36,54,19,3,83,8,3,0,0,0,0.241
455,Amed Rosario,NYY,71,237,252,61,43,10,2,5,27,32,11,0,45,2,3,0,4,1,0.256
456,James McCann,ARI,50,155,167,36,24,8,0,3,16,18,8,0,45,2,1,1,1,0,0.233
457,Santiago Espinal,LAD,72,190,208,46,34,9,0,3,20,20,14,0,28,1,1,2,3,1,0.242
458,Orlando Arcia,MIN,67,214,233,48,33,10,0,6,20,22,17,0,47,1,1,0,1,1,0.224
459,P.J. Higgins,CIN,62,209,229,49,36,10,1,3,19,24,15,0,57,2,2,1,0,1,0.236
460,David Fry,CLE,66,176,199,38,23,8,1,7,21,24,18,1,54,3,1,0,1,0,0.218
461,Aramis Garcia,ARI,42,134,148,27,19,4,0,3,14,15,11,0,53,2,1,0,1,0,0.198
462,Connor Joe,SEA,64,183,211,38,23,10,1,3,23,17,24,0,53,3,1,0,3,2,0.206
463,Dylan Moore,PHI,69,152,175,32,18,7,1,7,24,20,18,1,52,4,1,0,10,3,0.21
464,Edouard Julien,COL,90,291,340,71,50,12,2,7,37,32,44,1,97,3,2,1,4,2,0.244
465,Elias Díaz,KCR,60,176,192,41,27,9,1,5,17,20,13,0,44,1,1,1,0,0,0.233
466,Tyrone Taylor,NYM,77,206,224,46,28,12,2,5,26,25,10,1,50,4,1,2,5,2,0.224
467,Andrew McCutchen,TEX,75,245,284,55,37,10,0,8,30,29,35,1,71,2,2,0,2,1,0.223
468,Zach Dezenzo,HOU,45,157,171,38,24,9,0,5,22,19,12,0,52,2,1,0,2,1,0.242
469,Andruw Monasterio,BOS,74,208,233,53,36,13,1,4,29,25,21,0,50,2,1,0,7,4,0.255
470,Carlos Santana,ARI,67,227,259,50,34,10,0,6,25,28,29,1,49,2,1,0,2,0,0.22
471,Jordan Beck,COL,88,312,343,76,47,17,3,10,38,37,27,0,96,1,2,0,9,4,0.243
472,Hayden Senger,NYM,45,138,152,27,20,4,1,2,15,14,8,0,46,3,1,2,1,1,0.199
473,Yohendrick Piñango,TOR,80,283,311,66,44,14,1,6,29,35,25,1,70,2,2,0,3,1,0.233
474,Isiah Kiner-Falefa,BOS,82,245,267,63,50,10,1,2,27,25,14,0,40,3,1,3,9,3,0.257
475,Chadwick Tromp,ATL,41,140,152,29,21,5,0,3,13,14,10,0,40,1,1,0,1,0,0.21
476,Austin Wynns,LAA,32,88,97,18,13,4,0,2,8,10,7,0,25,1,0,1,0,0,0.207
477,Javier Báez,DET,72,249,263,59,40,11,1,6,29,31,9,0,62,3,2,0,4,1,0.235
478,Gage Workman,DET,68,236,260,51,28,11,3,9,36,34,21,0,97,2,1,0,7,3,0.216
479,Tommy Pham,BAL,61,207,232,47,33,8,0,6,26,21,22,1,57,1,1,0,4,1,0.227
480,Jim Jarvis,ATL,58,205,222,47,35,10,1,1,28,20,12,1,38,4,1,0,4,2,0.23
481,Randal Grichuk,CHW,73,201,217,47,28,10,1,8,28,28,12,1,48,2,2,0,1,1,0.234
482,Bryce Eldridge,SFG,74,263,291,61,35,14,1,11,27,38,25,3,90,2,2,0,1,1,0.231
483,Wenceel Pérez,DET,78,270,297,61,40,11,3,7,37,33,23,0,62,2,2,1,7,3,0.225
484,Tim Tawa,ARI,75,251,280,54,36,11,1,7,30,31,24,0,70,2,2,1,4,3,0.216
485,Billy Cook,PIT,77,232,257,53,36,10,2,6,29,26,18,1,74,3,1,2,8,2,0.229
486,Luken Baker,ARI,66,225,255,48,28,9,0,10,25,35,27,1,72,1,1,0,0,0,0.212
487,Nicky Lopez,CHC,61,179,200,40,32,6,2,1,19,12,16,0,31,2,1,2,3,2,0.223
488,Deyvison De Los Santos,MIA,69,265,284,63,45,9,1,9,32,34,15,1,73,3,2,0,4,2,0.239
489,Jeimer Candelario,LAA,62,221,245,45,24,13,1,7,25,27,18,0,72,4,1,0,1,1,0.203
490,Luke Williams,ATL,58,149,163,30,21,7,1,3,18,16,12,0,49,1,1,0,10,2,0.204
491,Kyle Farmer,ATL,59,166,181,38,27,7,1,4,17,20,10,0,42,4,1,0,1,1,0.229
492,Adrian Del Castillo,ARI,71,251,276,55,34,12,1,8,27,35,22,1,83,2,2,0,1,0,0.22
493,Brett Sullivan,COL,59,199,218,46,30,11,2,3,23,23,15,0,37,1,2,0,2,1,0.233
494,MJ Melendez,NYM,86,291,322,64,36,14,2,12,38,40,26,1,98,3,2,0,5,4,0.219
495,Noelvi Marte,CIN,68,247,268,62,42,11,1,8,32,33,16,1,62,3,2,0,8,3,0.249
496,Adam Frazier,LAA,81,228,253,53,38,11,1,4,28,23,17,1,49,4,1,2,3,2,0.234
497,Jorge Soler,LAA,78,272,311,60,33,13,0,13,38,41,32,1,91,4,3,0,0,0,0.219
498,Yohel Pozo,STL,53,173,180,45,31,10,0,4,17,24,5,0,20,1,1,0,1,1,0.261
499,Sterlin Thompson,COL,68,248,277,61,41,12,2,6,31,34,20,0,66,7,2,0,4,2,0.246
500,Andrew Benintendi,CHW,88,309,342,77,51,14,2,10,38,43,28,1,69,1,3,0,3,1,0.25
501,Eloy Jiménez,TOR,57,192,210,48,34,8,0,6,18,24,15,1,42,1,2,0,1,0,0.25
502,Omar Martinez,LAA,60,213,237,42,28,7,1,7,23,22,21,1,82,2,1,0,1,1,0.196
503,Sandy León,ATL,38,107,122,17,11,3,0,3,7,10,11,0,44,1,1,2,1,0,0.155
504,Miguel Andujar,SDP,74,268,286,72,47,16,1,8,30,34,14,1,44,2,1,0,2,1,0.268
505,Rob Refsnyder,SEA,55,141,162,29,19,6,0,5,17,18,16,1,48,3,2,0,2,1,0.208
506,Lenyn Sosa,TOR,89,316,334,77,50,16,1,10,34,43,13,0,76,2,2,2,1,1,0.243
507,Christopher Morel,MIA,77,249,280,55,33,11,2,10,31,32,25,1,86,3,2,1,5,3,0.222
508,Jarred Kelenic,CHW,76,258,284,59,38,13,1,7,29,28,24,1,85,1,2,0,5,3,0.229
509,Patrick Wisdom,SEA,61,197,220,35,16,9,1,10,24,29,19,1,88,2,1,1,2,1,0.176
510,Greg Jones,MIL,50,175,193,32,22,5,1,4,22,22,13,0,88,3,1,1,13,3,0.185
511,Victor Bericoto,SFG,66,253,271,61,43,10,1,6,28,30,16,0,70,1,2,0,1,1,0.24
512,Felix Reyes,PHI,62,226,236,55,37,11,1,6,26,28,8,0,46,1,1,0,3,1,0.243
513,Nick Castellanos,SDP,92,332,358,79,51,17,1,11,38,45,20,1,87,3,2,0,3,1,0.238
514,Sebastián Rivero,LAA,52,155,168,30,21,7,1,2,13,15,7,0,40,2,1,3,1,1,0.192
515,Jose Fernandez,ARI,90,321,342,76,56,12,2,6,36,35,14,0,85,2,2,3,6,2,0.239
516,Pedro Ramírez,CHC,74,287,313,71,54,11,2,4,33,34,20,1,61,4,2,0,9,4,0.245
517,Bryan Torres,STL,66,222,260,62,49,9,1,3,31,25,31,0,43,1,1,5,8,3,0.279
518,Victor Mesa Jr.,TBR,54,206,226,48,33,9,1,6,25,27,15,0,47,2,1,1,3,1,0.233
519,Rikuu Nishida,CHW,66,239,279,58,51,5,2,0,37,21,27,0,44,5,2,6,11,4,0.241
520,Tommy Troy,ARI,66,255,283,61,42,13,1,4,29,28,22,0,63,4,2,1,6,2,0.238
521,Enrique Hernández,LAD,55,172,187,38,24,9,0,5,22,21,13,0,45,1,1,1,1,1,0.222
522,Eric Wagaman,NYM,69,237,257,59,39,12,1,7,28,28,17,0,53,1,2,0,3,2,0.249
523,Stuart Fairchild,CLE,48,120,137,27,16,6,1,3,18,14,11,0,40,3,1,1,5,1,0.223
524,Nick Madrigal,LAA,40,112,123,29,23,6,1,0,12,10,6,0,12,4,1,1,2,1,0.258
525,Charles McAdoo,TOR,65,230,252,53,33,11,2,7,28,31,19,0,76,2,2,1,9,2,0.231
526,Jimmy Crooks,STL,58,218,239,52,36,10,1,5,27,27,16,0,66,3,1,1,1,0,0.24
