#,Name,Team,G,AB,PA,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,SB,CS,AVG
251,Miguel Amaya,CHC,44,155,176,36,24,7,1,5,18,22,14,0,38,5,1,1,0,0,0.235
252,Jo Adell,LAA,88,349,381,82,48,14,1,19,42,59,22,1,103,8,3,0,5,2,0.234
253,Nick Fortes,TBR,56,200,220,46,35,7,0,4,21,21,12,0,35,5,1,2,1,1,0.233
254,Romy Gonzalez,BOS,39,154,166,41,26,9,2,5,21,23,9,1,42,2,2,0,4,2,0.266
255,Daniel Schneemann,CLE,49,189,211,43,27,10,1,5,25,22,21,0,58,1,1,0,4,2,0.228
256,Angel Martínez,CLE,78,308,337,73,46,17,2,9,39,39,18,0,72,5,2,4,7,3,0.238
257,Willi Castro,COL,84,323,363,83,56,16,3,8,49,37,29,1,87,8,2,1,10,4,0.257
258,Esteury Ruiz,MIA,30,115,132,28,18,6,1,3,19,16,11,0,30,4,1,1,13,3,0.246
259,Christian Vázquez,HOU,48,172,189,39,28,6,0,4,16,19,13,0,36,1,1,2,1,1,0.226
260,Kyle Karros,COL,61,234,263,58,40,13,1,4,32,26,25,1,62,3,2,0,3,0,0.248
261,Jorge Polanco,NYM,60,231,261,57,35,11,0,11,29,35,26,0,52,1,1,1,2,1,0.246
262,Daniel Susac,SFG,47,171,184,42,29,7,1,4,15,23,10,0,51,2,1,0,2,1,0.243
263,David Hamilton,MIL,52,200,226,44,32,6,1,5,30,23,20,0,55,1,1,3,19,4,0.22
264,Gavin Sheets,SDP,79,309,342,75,44,17,1,13,34,45,29,1,70,3,2,0,2,1,0.243
265,Jesus Rodriguez,SFG,43,158,174,43,34,6,1,2,19,17,13,0,27,2,1,0,4,2,0.272
266,TJ Rumfield,COL,82,316,354,85,58,17,1,9,41,40,30,1,64,6,2,0,2,1,0.268
267,Dominic Canzone,SEA,60,235,259,58,36,12,0,10,33,35,19,1,58,2,2,0,2,1,0.248
268,Lourdes Gurriel Jr.,ARI,79,315,342,83,56,16,1,10,35,44,21,1,56,3,3,0,4,1,0.263
269,Dylan Beavers,BAL,43,162,186,40,26,8,1,5,24,21,21,0,44,1,1,1,5,2,0.247
270,Nathaniel Lowe,CIN,56,213,240,56,37,10,1,9,27,34,25,1,57,1,1,0,0,0,0.262
271,Addison Barger,TOR,46,179,200,43,24,11,0,7,24,28,18,1,47,1,1,0,1,1,0.239
272,Rhys Hoskins,CLE,64,237,279,53,29,13,1,11,32,33,36,1,77,3,3,0,1,1,0.222
273,Lane Thomas,KCR,65,246,279,58,36,12,2,8,32,33,28,0,71,3,2,0,9,4,0.236
274,Ty France,SDP,57,221,245,56,38,11,1,7,25,28,14,0,47,8,1,0,1,0,0.251
275,Victor Robles,SEA,36,138,154,35,25,7,1,3,18,15,9,0,35,4,1,2,8,2,0.254
276,Taylor Trammell,HOU,47,176,202,41,23,10,1,7,26,26,23,0,58,2,1,0,5,2,0.232
277,Vaughn Grissom,LAA,67,260,290,64,44,13,1,6,34,33,23,0,50,5,3,0,5,1,0.247
278,Parker Meadows,DET,34,130,145,30,19,6,2,3,18,16,13,0,36,1,1,1,4,1,0.234
279,TJ Friedl,CIN,60,223,259,52,37,8,1,5,28,25,26,0,46,6,1,3,6,1,0.233
280,Miguel Rojas,LAD,37,146,160,36,27,7,0,3,16,15,10,0,21,2,1,1,2,1,0.25
281,Sung-Mun Song,SDP,41,159,176,38,27,7,1,4,20,18,15,1,33,0,1,0,4,0,0.241
282,Gabriel Arias,CLE,37,149,162,35,21,7,1,5,17,18,10,0,50,2,1,0,2,1,0.233
283,Will Benson,CIN,46,173,199,39,22,7,2,7,27,24,23,1,59,2,1,0,5,2,0.226
284,Javier Sanoja,MIA,48,193,209,51,35,11,2,3,21,24,13,0,20,1,1,2,5,3,0.263
285,Marcelo Mayer,BOS,73,286,314,67,44,14,1,7,36,33,23,1,71,2,2,0,3,1,0.233
286,Gavin Lux,TBR,41,159,179,40,28,8,1,3,21,16,19,0,40,0,1,0,1,0,0.253
287,Darell Hernaiz,ATH,36,140,156,37,27,7,1,2,17,16,12,0,22,1,1,2,3,1,0.262
288,Luis García Jr.,WSN,72,295,313,79,53,15,2,9,38,42,16,0,50,0,2,0,7,3,0.267
289,Ildemaro Vargas,ARI,50,203,217,54,39,9,2,4,24,28,10,0,24,2,1,1,2,0,0.267
290,Alan Roden,MIN,33,123,141,32,22,6,1,3,18,16,13,0,22,4,1,0,3,1,0.26
291,Ryan Vilade,TBR,34,130,146,33,22,6,1,3,17,19,13,0,33,2,1,0,3,1,0.252
292,Mauricio Dubón,ATL,83,334,358,85,60,18,2,5,40,38,19,0,48,2,2,1,3,2,0.255
293,Endy Rodríguez,PIT,26,93,104,23,14,6,1,2,14,12,10,0,22,1,1,0,0,0,0.244
294,Jasson Domínguez,NYY,36,140,156,35,23,6,1,5,22,20,14,0,39,1,1,0,7,1,0.253
295,Hunter Feduccia,TBR,50,173,198,40,27,8,1,4,22,18,22,0,53,1,1,1,0,0,0.229
296,Carson Benge,NYM,73,281,316,69,47,12,3,7,42,37,28,1,66,5,1,0,8,2,0.246
297,Troy Johnston,COL,57,222,245,61,40,13,2,5,28,31,17,0,49,4,1,0,6,2,0.275
298,Zach McKinstry,DET,65,251,281,57,39,11,3,5,30,25,25,1,58,3,2,1,8,2,0.229
299,Marcell Ozuna,PIT,74,276,318,66,42,12,0,12,33,36,38,1,78,2,1,0,0,0,0.238
300,Freddy Fermin,SDP,48,172,190,38,27,7,0,3,19,18,14,0,38,2,2,1,0,1,0.222
301,Austin Hedges,CLE,31,107,123,21,16,3,0,2,12,8,11,0,30,1,1,3,1,1,0.201
302,Ramón Urías,STL,38,147,163,35,23,7,0,4,17,17,13,0,35,3,1,0,1,0,0.235
303,Giancarlo Stanton,NYY,51,198,220,45,25,8,0,13,22,37,20,1,69,1,1,0,0,0,0.228
304,Joey Bart,PIT,35,121,137,29,21,5,0,3,14,14,13,0,40,3,1,0,0,0,0.238
305,Austin Hays,CHW,47,186,202,47,29,10,1,7,27,25,13,1,51,2,1,0,3,1,0.254
306,James Outman,MIN,40,151,172,33,18,7,1,6,24,18,18,0,60,3,1,0,6,1,0.216
307,Masataka Yoshida,BOS,45,174,194,48,33,10,1,4,20,23,15,1,23,3,1,0,2,0,0.277
308,A.J. Ewing,NYM,57,223,247,55,40,10,4,2,32,24,21,1,56,2,1,1,16,4,0.249
309,Josh Lowe,LAA,49,195,213,47,30,10,1,7,24,25,16,1,60,1,1,1,8,1,0.242
310,Alex Call,LAD,20,73,87,18,12,4,0,2,12,11,11,0,15,2,1,1,1,1,0.247
311,Jose Trevino,CIN,35,129,139,30,21,6,0,2,14,14,8,0,20,1,1,1,0,0,0.229
312,J.C. Escarra,NYY,23,82,92,19,12,4,1,2,10,11,8,0,17,1,1,0,0,0,0.234
313,Mark Vientos,NYM,67,265,289,65,40,13,1,12,31,41,19,0,73,3,2,0,0,0,0.245
314,Dane Myers,CIN,36,141,157,36,25,5,0,5,20,20,13,0,39,2,1,0,5,1,0.253
315,Brice Matthews,HOU,29,111,126,25,15,4,1,4,15,16,12,0,42,2,1,0,6,2,0.222
316,Pavin Smith,ARI,45,169,194,41,25,8,1,6,23,23,24,0,50,0,1,0,1,0,0.241
317,Luis Rengifo,MIL,66,263,287,63,46,10,1,5,28,31,19,0,50,2,2,1,6,3,0.238
318,Yoán Moncada,LAA,44,167,191,38,23,7,1,6,20,21,20,0,57,2,1,0,1,0,0.226
319,Brady House,WSN,42,170,181,42,28,8,1,5,21,24,9,0,50,1,1,0,2,1,0.246
320,Drew Millas,WSN,41,147,162,34,24,6,1,2,17,16,13,0,31,1,1,1,3,1,0.229
321,Davis Schneider,TOR,25,92,109,19,11,4,0,4,13,13,15,0,32,1,1,0,1,0,0.208
322,Jake Rogers,DET,25,89,100,18,11,4,1,3,11,12,8,0,30,1,1,0,0,0,0.2
323,Travis d'Arnaud,LAA,29,106,117,23,13,6,0,4,12,12,7,0,33,3,1,0,0,0,0.213
324,Keibert Ruiz,WSN,47,175,187,43,29,10,0,5,17,24,8,0,22,2,2,0,1,1,0.247
325,Jorge Soler,LAA,85,322,367,71,40,15,0,15,43,47,37,1,109,5,3,0,0,0,0.219
326,Connor Wong,BOS,42,148,165,36,24,9,0,3,18,17,12,0,41,3,1,1,2,1,0.243
327,Matt Shaw,CHC,28,109,122,27,17,5,1,4,15,15,11,0,23,2,1,0,5,1,0.245
328,Taylor Walls,TBR,45,168,193,35,24,7,1,3,24,18,21,0,46,1,1,2,8,2,0.21
329,Nasim Nuñez,WSN,57,212,245,46,38,6,1,1,30,20,26,0,57,2,1,4,22,4,0.215
330,Henry Davis,PIT,42,146,166,30,19,6,0,5,18,18,13,0,39,4,1,1,2,1,0.207
331,Jonny DeLuca,TBR,40,160,174,38,25,9,1,4,19,21,11,0,35,2,1,1,6,1,0.24
332,Gary Sánchez,MIL,29,104,120,22,12,4,0,6,14,17,13,0,32,3,1,0,0,0,0.21
333,Amed Rosario,NYY,43,177,188,46,32,7,2,5,21,25,8,0,33,1,2,0,3,1,0.26
334,Matt Vierling,DET,51,201,222,48,31,10,2,6,25,25,18,0,48,2,2,0,3,1,0.241
335,Luisangel Acuña,CHW,57,227,247,55,44,8,1,2,32,18,15,0,48,2,2,2,15,4,0.243
336,Everson Pereira,CHW,46,177,197,42,26,7,1,8,27,23,16,0,64,3,1,0,4,1,0.235
337,José Tena,WSN,35,137,150,34,23,7,1,3,17,16,11,0,39,1,1,1,4,2,0.25
338,Derek Hill,CHW,28,108,119,26,18,4,1,3,15,12,8,0,35,1,1,1,4,2,0.239
339,Mitch Garver,SEA,28,96,112,19,12,3,0,3,12,11,14,0,33,1,1,0,1,0,0.199
340,CJ Kayfus,CLE,23,87,99,22,13,5,1,3,12,13,9,0,28,2,1,0,1,0,0.251
341,Max Clark,DET,19,71,82,17,12,2,1,2,11,9,9,0,17,0,0,0,1,0,0.237
342,Jonah Heim,ATH,26,96,105,22,15,4,0,3,10,12,8,0,20,0,1,0,0,0,0.227
343,Jeremiah Jackson,BAL,43,176,186,42,27,8,0,6,19,25,8,0,42,1,1,0,3,2,0.242
344,Richie Palacios,TBR,55,205,235,48,35,8,1,3,28,23,26,1,47,3,1,1,9,3,0.233
345,Sam Haggerty,TEX,34,130,147,31,22,6,2,2,18,14,13,0,33,2,1,1,7,1,0.24
346,Alex Freeland,LAD,22,84,96,19,12,4,0,3,12,10,11,0,26,1,1,0,2,1,0.224
347,Tyler Heineman,TOR,24,83,95,17,13,2,0,1,10,8,7,0,19,3,0,3,1,0,0.205
348,Alex Jackson,MIN,17,60,66,13,6,4,0,3,8,8,5,0,22,1,0,0,0,0,0.208
349,Brandon Valenzuela,TOR,22,78,87,17,11,3,0,2,8,9,8,0,23,0,0,0,0,0,0.212
350,Jose Siri,LAA,27,108,118,22,12,5,0,5,16,14,8,0,43,1,1,0,4,2,0.203
351,Jorge Mateo,ATL,19,76,82,18,11,4,1,2,12,8,5,0,22,0,0,0,6,1,0.237
352,Blake Dunn,CIN,25,92,106,23,17,3,1,2,14,12,9,0,29,3,1,1,4,1,0.249
353,Tyler Freeman,COL,63,238,272,62,47,11,1,3,31,26,19,0,33,12,1,3,9,4,0.261
354,Nick Loftin,KCR,27,100,115,24,16,6,0,2,14,13,12,0,17,2,1,0,2,1,0.241
355,Drew Romo,CHW,39,142,155,31,21,5,0,4,15,17,10,0,38,2,1,1,1,1,0.217
356,Miguel Andujar,SDP,64,261,277,69,45,15,1,7,29,32,14,1,43,1,1,0,2,1,0.265
357,Brandon Lockridge,MIL,19,71,80,18,13,3,1,1,10,8,7,0,21,1,0,1,5,1,0.255
358,Eric Haase,SFG,22,82,88,19,12,3,0,3,9,11,6,0,28,0,0,0,0,0,0.23
359,Harry Ford,WSN,16,54,62,13,9,2,0,1,8,7,7,0,14,1,0,0,1,1,0.233
360,Nathan Church,STL,43,170,187,43,32,7,1,3,23,20,11,0,28,3,1,1,5,2,0.251
361,Andruw Monasterio,BOS,28,108,120,27,18,6,0,2,15,13,11,0,27,1,1,0,3,2,0.252
362,Tristan Gray,MIN,26,103,113,23,14,5,0,3,12,14,8,0,34,1,1,0,0,0,0.225
363,Starling Marte,KCR,38,149,165,40,29,7,1,3,18,15,11,0,36,3,1,0,5,1,0.27
364,Graham Pauley,MIA,35,135,150,29,18,7,1,4,17,17,12,0,31,1,1,0,2,1,0.217
365,Tristan Peters,CHW,37,144,160,34,24,7,1,3,19,15,14,0,32,1,1,1,3,2,0.237
366,Jake Fraley,TBR,35,134,151,32,22,7,0,3,16,14,14,0,32,2,1,0,5,1,0.24
367,Denzel Clarke,ATH,19,73,82,16,11,3,1,2,10,9,6,0,28,2,0,1,3,1,0.221
368,Agustín Ramírez,MIA,29,111,122,27,16,6,0,4,16,15,9,0,25,1,1,0,3,1,0.243
369,Moisés Ballesteros,CHC,41,159,175,41,29,7,1,5,18,23,14,1,31,1,1,0,1,1,0.261
370,José Fermín,STL,28,105,121,24,16,6,0,2,14,13,13,0,14,2,1,1,3,1,0.232
371,Jahmai Jones,DET,22,82,95,20,11,5,1,3,13,12,10,0,23,2,0,0,2,1,0.241
372,Edouard Julien,COL,66,245,286,59,41,10,2,6,31,27,37,0,82,2,1,0,3,2,0.242
373,Tyler Tolbert,KCR,23,90,101,21,15,4,1,1,14,9,6,0,27,2,1,3,8,1,0.23
374,Justin Foscue,TEX,32,123,137,28,17,7,0,4,16,17,11,0,24,2,1,0,1,1,0.229
375,Andrew Benintendi,CHW,74,291,321,72,48,13,2,9,35,40,26,1,64,1,3,0,2,1,0.249
376,Isiah Kiner-Falefa,BOS,35,140,153,37,29,6,1,1,16,15,9,0,23,2,1,1,5,1,0.262
377,Leo Rivas,SEA,16,56,68,12,9,2,0,1,9,6,10,0,17,1,0,1,3,1,0.208
378,Alejandro Osuna,TEX,24,91,105,23,16,4,1,2,13,11,10,0,22,3,1,1,3,2,0.251
379,Rodolfo Durán,SDP,16,58,63,13,8,3,0,2,7,7,4,0,16,1,0,1,0,0,0.224
380,Ke'Bryan Hayes,CIN,32,127,139,29,21,4,1,2,14,13,10,0,27,1,1,0,3,1,0.226
381,Alika Williams,ATH,19,75,82,18,13,3,0,1,9,8,5,0,17,1,0,1,1,1,0.24
382,Drew Gilbert,SFG,45,173,192,40,26,8,2,5,20,21,15,0,37,3,1,0,2,1,0.23
383,Ryan Kreidler,MIN,28,106,122,22,13,5,1,3,14,12,13,0,37,2,1,1,3,2,0.204
384,Nick Sogard,BOS,31,117,134,29,21,6,0,1,17,12,14,0,27,1,1,1,3,1,0.245
385,Rikuu Nishida,CHW,39,145,169,35,31,3,1,0,23,13,16,0,26,3,1,4,7,3,0.24
386,Colby Thomas,ATH,16,63,69,16,9,4,0,2,8,11,4,0,20,1,0,0,1,0,0.247
387,Edgar Quero,CHW,47,167,189,39,31,6,0,3,16,21,17,0,38,3,2,0,0,0,0.236
388,Bryan Torres,STL,22,80,93,22,18,3,0,1,11,9,11,0,15,0,1,2,3,1,0.279
389,Jon Berti,,15,58,64,14,11,2,0,1,8,5,5,0,14,1,0,0,4,1,0.244
390,Dominic Smith,ATL,54,210,231,54,37,9,1,7,27,29,16,0,45,3,2,0,1,0,0.256
391,Jimmy Crooks,STL,13,47,52,11,8,2,0,1,6,6,4,0,14,1,0,0,0,0,0.241
392,Zach Cole,HOU,23,88,99,18,10,4,1,4,11,14,9,0,40,2,1,0,3,1,0.21
393,Bo Naylor,CLE,12,44,49,9,5,2,0,2,6,6,5,0,12,0,0,0,0,0,0.208
394,Rafael Marchán,PHI,24,87,96,18,12,4,0,1,8,9,7,0,15,2,0,0,0,0,0.203
395,Weston Wilson,BAL,15,56,64,13,8,2,0,2,8,7,6,0,18,0,0,0,2,1,0.222
396,Griffin Conine,MIA,38,145,163,33,21,6,1,5,19,20,16,0,55,2,1,0,1,0,0.229
397,Kaelen Culpepper,MIN,10,41,45,10,7,1,0,1,6,6,3,0,10,1,0,0,1,0,0.247
398,César Salazar,HOU,12,42,49,9,6,2,0,1,5,6,4,0,9,2,0,0,0,0,0.21
399,Thomas Saggese,STL,28,112,121,27,19,5,0,2,14,12,7,0,33,1,1,0,1,1,0.239
400,Christian Moore,LAA,22,85,95,19,13,3,1,2,10,10,9,0,30,1,1,0,2,1,0.224
401,Michael Conforto,CHC,33,122,141,27,16,6,0,4,16,15,16,0,37,2,1,0,0,0,0.221
402,Leo Jiménez,MIA,19,70,82,16,11,3,0,1,10,8,7,0,17,4,1,0,1,0,0.229
403,Bryce Eldridge,SFG,57,223,247,51,29,12,0,10,23,32,21,2,76,2,1,0,0,0,0.229
404,Jesse Winker,,19,69,82,16,11,3,0,2,9,9,12,0,18,1,0,0,1,0,0.233
405,Jared Young,NYM,17,64,73,16,10,3,0,3,9,10,7,0,17,1,1,0,1,0,0.243
406,Andrés Chaparro,WSN,17,65,73,16,10,3,0,3,8,9,6,0,17,1,0,0,0,0,0.24
407,Charles McAdoo,TOR,18,70,77,16,10,3,0,2,9,9,6,0,23,1,0,0,3,1,0.231
408,Eli White,ATL,14,54,59,13,9,2,0,2,8,7,3,0,15,1,0,0,2,0,0.242
409,Ryan Mountcastle,BAL,19,76,82,20,13,4,0,3,9,10,5,0,20,1,0,0,1,0,0.261
410,Donovan Walton,LAA,16,61,68,15,11,3,0,1,8,6,5,0,11,1,0,0,0,0,0.238
411,Myles Straw,TOR,23,89,100,21,16,4,1,1,13,8,8,0,18,0,1,2,3,1,0.238
412,Jared Oliva,SFG,11,42,46,10,7,2,1,1,7,5,3,0,10,1,0,0,4,1,0.237
413,Mickey Gasper,BOS,17,63,72,16,11,3,0,1,9,8,7,0,13,2,0,0,1,0,0.251
414,Wenceel Pérez,DET,57,222,245,50,32,9,2,6,31,27,19,0,50,2,1,0,6,2,0.225
415,Max Kepler,,13,49,55,11,7,2,0,2,7,7,5,0,11,1,0,0,0,0,0.232
416,Jorbit Vivas,WSN,35,130,150,30,22,6,1,2,17,12,14,0,20,4,1,1,2,1,0.233
417,Nick Allen,HOU,21,81,90,19,15,3,0,1,9,7,7,0,18,1,0,1,2,1,0.232
418,Ryan Ward,LAD,13,50,55,11,7,2,0,2,7,8,4,0,14,0,0,0,1,0,0.229
419,Blake Perkins,MIL,17,66,75,14,10,3,0,1,9,7,8,0,20,1,0,0,3,1,0.211
420,Hao-Yu Lee,DET,10,41,45,10,6,2,0,1,5,5,4,0,10,1,0,0,1,0,0.233
421,Spencer Jones,NYY,13,50,55,12,7,2,0,3,8,8,5,0,21,0,0,0,2,1,0.236
422,Ryan Ritter,COL,8,32,36,8,5,2,0,1,5,5,3,0,10,1,0,0,1,0,0.258
423,Heriberto Hernández,MIA,32,119,136,27,17,5,1,5,15,19,14,0,39,1,1,0,2,1,0.226
424,Joey Wiemer,WSN,18,69,77,15,9,3,0,2,9,9,7,0,23,1,0,0,2,0,0.217
425,George Valera,CLE,29,113,126,26,17,6,0,4,14,15,11,0,36,1,1,0,0,0,0.234
426,Mike Tauchman,NYM,14,51,60,12,8,2,0,1,8,6,7,0,15,1,0,0,0,0,0.237
427,Zach Dezenzo,HOU,27,106,117,26,16,6,0,4,15,13,9,0,36,1,1,0,1,0,0.24
428,Michael Helman,TEX,11,42,46,9,6,2,0,1,6,5,3,0,11,1,0,0,1,0,0.219
429,Wade Meckler,LAA,24,93,104,25,19,4,1,1,12,10,10,0,20,0,1,0,2,1,0.268
430,James McCann,ARI,24,87,94,20,14,5,0,2,9,10,4,0,25,1,0,1,0,0,0.233
431,Jorge Barrosa,ARI,25,95,106,21,14,5,1,1,12,10,9,0,25,1,1,1,1,1,0.221
432,Victor Mesa Jr.,TBR,16,65,71,15,10,3,0,2,8,8,5,0,15,1,0,0,1,0,0.234
433,Jace Jung,DET,10,39,45,9,5,2,0,1,5,6,6,0,11,0,0,0,0,0,0.227
434,Braden Shewmake,HOU,33,133,144,29,19,6,1,3,16,15,8,0,29,1,1,1,4,1,0.218
435,Jett Williams,MIL,10,37,42,9,5,2,1,1,6,5,4,0,11,0,0,0,1,1,0.229
436,Jhonny Pereda,SEA,9,33,37,8,6,1,0,0,3,3,4,0,9,0,0,0,0,0,0.232
437,Esmerlyn Valdez,PIT,18,69,77,16,10,3,0,3,8,11,6,0,23,2,0,0,0,0,0.237
438,Gabriel Gonzalez,MIN,8,33,36,9,6,2,0,1,4,5,2,0,6,1,0,0,0,0,0.273
439,Hyeseong Kim,LAD,18,72,78,17,13,2,1,1,9,9,4,0,22,1,1,0,5,0,0.239
440,Bryce Johnson,SDP,15,57,65,13,9,3,0,1,8,6,6,0,18,1,0,1,3,1,0.23
441,Tommy Troy,ARI,21,83,92,20,14,4,0,1,10,9,7,0,21,1,1,0,2,1,0.238
442,Triston Casas,BOS,12,44,51,10,6,2,0,2,5,7,7,0,13,0,0,0,0,0,0.239
443,Tyler Callihan,PIT,14,53,59,12,8,3,0,1,6,6,4,0,16,0,0,1,2,0,0.233
444,Thairo Estrada,,11,43,46,10,7,2,0,1,5,5,2,0,9,1,0,0,1,0,0.242
445,Nate Eaton,BOS,10,38,42,9,6,2,0,1,5,5,3,0,10,1,0,0,2,0,0.245
446,Jose Iglesias,,13,51,55,13,10,2,0,1,6,5,3,0,9,1,0,0,0,0,0.253
447,Reese McGuire,CHW,13,46,50,10,7,2,0,1,4,5,3,0,11,1,0,1,0,0,0.219
448,Brett Harris,ATH,7,28,32,7,5,1,0,1,4,4,3,0,6,1,0,0,0,0,0.233
449,Shay Whitcomb,HOU,6,25,27,6,3,1,0,1,3,4,2,0,8,0,0,0,1,0,0.229
450,Javier Báez,DET,33,133,141,31,21,6,1,3,15,17,5,0,33,2,1,0,2,1,0.235
451,Bryce Teodosio,LAA,14,54,59,12,9,2,1,1,6,5,3,0,19,1,0,1,3,1,0.22
452,Nick Madrigal,LAA,7,29,32,7,6,1,0,0,3,3,1,0,3,1,0,0,1,0,0.255
453,Brett Sullivan,COL,27,99,108,23,15,5,1,2,11,11,7,0,18,1,1,0,1,1,0.232
454,Adrian Del Castillo,ARI,26,97,107,21,13,5,0,3,10,14,9,0,32,1,1,0,0,0,0.222
455,Max Schuemann,NYY,7,27,32,6,4,1,0,0,4,3,4,0,7,1,0,0,1,0,0.225
456,Leo De Vries,ATH,11,41,46,9,5,2,0,1,5,6,4,0,12,1,0,0,1,0,0.226
457,Rece Hinds,MIA,12,46,50,11,6,2,0,2,7,8,3,0,18,1,0,0,1,0,0.238
458,David Fry,CLE,22,82,93,18,11,4,0,3,10,11,9,0,26,1,0,0,0,0,0.217
459,Jacob Melton,TBR,12,48,52,10,7,2,0,2,7,6,4,0,14,0,0,0,3,1,0.219
460,Cody Freeman,TEX,11,42,46,10,7,2,0,1,5,5,2,0,7,0,0,0,1,0,0.242
461,Johan Rojas,PHI,6,25,27,6,5,1,0,0,3,3,1,0,6,0,0,1,2,0,0.242
462,Jhostynxon Garcia,PIT,30,120,132,28,19,5,1,4,17,14,8,0,37,2,1,0,2,1,0.236
463,Ronny Mauricio,NYM,6,26,27,6,4,1,0,1,3,3,2,0,7,0,0,0,1,0,0.241
464,Orlando Arcia,MIN,16,63,68,14,10,3,0,2,6,6,5,0,14,0,0,0,0,0,0.228
465,Tyler Austin,CHC,14,52,59,13,8,2,0,2,7,7,5,0,13,1,0,0,1,0,0.24
466,Abimelec Ortiz,WSN,37,143,159,33,20,6,1,5,19,20,12,0,43,2,1,0,1,1,0.227
467,Blaine Crim,TEX,5,20,23,5,3,1,0,1,3,3,2,0,5,0,0,0,0,0,0.264
468,Braxton Fulford,COL,12,42,48,10,6,2,0,1,6,6,4,0,13,1,0,0,1,0,0.234
469,Kameron Misner,KCR,4,16,18,3,2,1,0,0,2,2,2,0,6,0,0,0,1,0,0.218
470,Nick Yorke,PIT,10,41,45,10,7,2,0,1,5,4,3,0,10,0,0,0,1,0,0.247
471,Carlos Santana,ARI,22,85,97,19,13,4,0,2,10,10,11,0,18,1,1,0,1,0,0.22
472,Ben Malgeri,DET,6,25,27,6,4,1,0,1,4,3,2,0,8,1,0,0,0,0,0.24
473,Heston Kjerstad,BAL,9,37,41,9,6,2,0,1,5,5,3,0,11,1,0,0,0,0,0.242
474,John Rave,KCR,13,48,55,11,7,2,1,1,7,6,5,0,14,0,0,1,2,0,0.235
475,Vidal Bruján,NYM,5,20,23,5,3,1,0,0,3,2,2,0,5,0,0,0,1,1,0.23
476,Oliver Dunn,TBR,4,17,19,4,2,1,0,0,2,2,2,0,6,0,0,0,1,0,0.215
477,Tanner Murray,CHW,6,26,27,6,4,1,0,1,3,3,1,0,6,0,0,0,0,0,0.237
478,Cooper Pratt,MIL,5,21,24,5,3,1,0,0,3,2,2,0,5,0,0,0,1,0,0.218
479,Christian Cairo,PHI,10,36,41,8,6,1,0,0,4,4,4,0,11,1,0,0,2,1,0.214
480,Dom Keegan,TBR,3,12,13,3,2,1,0,0,1,1,1,0,4,0,0,0,0,0,0.229
481,Kristian Campbell,BOS,5,20,23,5,3,1,0,0,3,3,2,0,6,1,0,0,0,0,0.244
482,Kevin Alcántara,CHC,13,50,54,12,8,2,0,1,6,6,4,0,18,0,0,0,1,0,0.235
483,Jordan Beck,COL,34,132,145,32,20,7,1,4,16,16,11,0,41,0,1,0,4,2,0.243
484,César Prieto,STL,11,43,47,11,8,2,0,1,5,5,2,0,7,1,0,0,1,1,0.253
485,Zack Short,DET,6,23,27,4,3,1,0,1,3,3,3,0,8,0,0,0,0,0,0.19
486,Gabriel Rincones Jr.,PHI,6,24,27,5,3,1,0,1,4,3,3,0,7,0,0,0,1,0,0.219
487,Otto Kemp,PHI,10,36,41,8,5,2,0,1,6,6,3,0,12,2,0,0,1,0,0.231
488,Tyler Locklear,ARI,5,21,23,5,3,1,0,1,3,3,2,0,6,1,0,0,0,0,0.251
489,Chad Stevens,COL,8,32,36,8,5,2,0,1,4,4,3,0,11,1,0,0,1,0,0.245
490,Justin Turner,,16,60,69,15,10,3,0,1,7,7,6,0,13,1,1,0,0,0,0.245
491,Christian Koss,SFG,3,13,14,3,2,1,0,0,2,1,1,0,3,0,0,0,0,0,0.249
492,Juan Brito,CLE,5,20,22,4,3,1,0,0,3,2,2,0,5,0,0,0,0,0,0.222
493,Brock Wilken,MIL,4,16,19,3,2,1,0,1,2,2,2,0,7,0,0,0,0,0,0.192
494,Tyrone Taylor,NYM,21,84,92,19,11,5,1,2,10,10,4,0,20,2,0,1,2,1,0.222
495,Josh Rojas,KCR,4,16,18,4,3,1,0,0,2,2,2,0,4,0,0,0,0,0,0.238
496,Justyn-Henry Malloy,TBR,4,16,19,4,3,1,0,1,2,2,2,0,5,0,0,0,0,0,0.246
497,Lenyn Sosa,TOR,27,111,118,27,18,6,0,4,12,15,5,0,27,1,1,1,0,0,0.242
498,Rafael Flores Jr.,PIT,5,19,21,5,3,1,0,1,2,2,2,0,6,0,0,0,0,0,0.252
499,Tim Tawa,ARI,16,62,69,13,9,3,0,2,7,8,6,0,17,1,0,0,1,1,0.215
500,MJ Melendez,NYM,24,95,105,21,12,5,0,4,12,13,8,0,32,1,1,0,2,1,0.219
501,Will Wagner,SDP,2,8,9,2,1,0,0,0,1,1,1,0,2,0,0,0,0,0,0.251
502,Mason McCoy,SDP,3,12,14,3,2,1,0,0,2,1,1,0,4,0,0,0,0,0,0.207
503,Yohel Pozo,STL,16,65,68,17,12,4,0,2,6,9,2,0,8,0,0,0,0,0,0.261
504,P.J. Higgins,CIN,7,27,30,6,5,1,0,0,2,3,2,0,7,0,0,0,0,0,0.236
505,Walker Jenkins,MIN,3,12,14,3,2,1,0,0,2,2,1,0,3,0,0,0,0,0,0.243
506,Randal Grichuk,CHW,12,47,50,11,7,2,0,2,6,7,3,0,11,0,0,0,0,0,0.236
